req_id,op,block,arrival,size_bytes,locality,start,finish,status,cache_hit,error_injected,error_recovered,rewrite_cycle,endurance_failure,channel,service_time_ms,queue_wait_ms,request_class,stage_times_ms,latency_ms
2,READ,80,139.3787278527139,4096,0,139.3787278527139,139.57872785271388,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,81,135.32881397569395,4096,1,135.32881397569395,135.52881397569394,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,82,158.10156901604296,4096,2,158.10156901604296,158.30156901604295,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,83,132.54842407184375,4096,3,132.54842407184375,132.74842407184374,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,84,102.78566781678471,4096,4,102.78566781678471,102.98566781678471,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,85,160.04116930993365,4096,5,160.04116930993365,160.24116930993364,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,86,124.03798777277011,4096,6,124.03798777277011,124.23798777277011,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,87,120.1833119111369,4096,7,120.1833119111369,120.3833119111369,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,88,172.66811238146923,4096,8,172.66811238146923,172.86811238146922,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,89,124.73921404739482,4096,9,124.73921404739482,124.93921404739483,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,90,139.99553726915397,4096,10,139.99553726915397,140.19553726915396,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
